1.073913	1.776087	ZAPAL
1.776087	2.726087	SWIATLO
2.726087	3.263043	W
3.552174	4.171739	KUCHNI
4.584783	5.328261	OTWORZ
5.534783	6.113043	DRZWI
6.567391	7.063043	DO
7.434783	8.054348	GARAZU
8.632609	9.252174	WLACZ
9.252174	10.284783	ZMYWARKE
10.780435	11.565217	WYLACZ
11.813043	12.721739	TELEWIZOR
13.258696	14.126087	PODNIES
14.332609	15.117391	ROLETY
15.406522	15.860870	W
16.108696	16.976087	SYPIALNI
17.595652	18.504348	ZAMKNIJ
18.669565	19.330435	BRAME
19.743478	20.652174	ZWIEKSZ
21.023913	21.891304	OGRZEWANIE
22.304348	22.758696	O
23.213043	23.997826	JEDEN
24.204348	25.071739	STOPIEN
25.939130	26.765217	ZAKREC
26.971739	27.550000	WODE
27.797826	28.210870	W
28.541304	29.408696	LAZIENCE
29.986957	30.689130	USTAW
31.143478	31.804348	ALARM
32.506522	33.291304	PRZYCISZ
33.745652	34.406522	RADIO
34.943478	35.604348	ZMIEN
36.058696	36.595652	KANAL
37.256522	37.917391	PODLEJ
38.206522	38.950000	KWIATKI
39.445652	40.313043	ZAPARZ
40.313043	41.015217	KAWE
41.593478	42.295652	WYLACZ
42.832609	43.576087	ALARM
43.906522	44.360870	W
44.732609	45.600000	GARAZU
46.054348	46.963043	ZAGOTUJ
47.293478	48.078261	WODE
