2.240095	2.907227	ZAPAL
3.017395	3.800816	ŚWIATŁO
4.633201	5.061635	W
5.670622	6.252067	KUCHNI
6.775368	7.454741	OTWÓRZ
8.127994	8.727800	DRZWI
9.361270	9.676474	DO
10.282402	11.105606	GARAZU
11.604425	12.299099	WŁĄCZ
12.684689	13.670086	ZMYWARKĘ
14.328037	15.215506	WYŁĄCZ
15.653120	16.531409	TELEWIZOR
17.271987	18.024805	PODNIESC
18.636853	19.453937	ROLETY
19.888491	20.023141	W
20.023141	20.757598	SYPIALNI
21.329863	22.186730	ZAMKNIJ
22.615163	23.285355	BRAME
23.949427	24.690005	ZWIEKSZ
25.237788	26.290510	OGRZEWANIE
26.920919	27.269786	O
27.756364	28.524484	JEDEN
28.830508	29.635350	STOPIEN
30.271880	31.183831	ZAKREC
31.560241	32.239614	WODE
32.677228	33.225010	W
33.748311	34.648021	ŁAZIENCE
35.321274	36.003707	USTAW
36.701441	37.383875	ALARM
38.289705	39.115970	PRZYCISZ
39.669873	40.425752	RADIO
41.028619	41.747775	ZMIEN
42.522015	43.134063	KANAŁ
43.948086	44.606038	PODLEJ
45.239507	46.084133	KWIATKI
46.836952	47.675457	ZAPARZ
48.263023	48.887311	KAWE
49.624829	50.573503	WYLOCZ
51.246755	51.944490	ALARM
52.648345	53.174706	W
53.783693	54.707885	GARAZU
55.390318	56.351233	ZAGOTUJ
56.895956	57.508004	WODE
