0.460786	1.172910	ZAPAL
1.340468	2.262040	SWIATLO
2.471488	2.848495	W
3.099833	3.811957	KUCHNI
4.398411	5.110535	OTWORZ
5.403763	5.990217	DRZWI
6.451003	6.828010	DO
7.079348	7.875251	GARAZU
8.377926	8.964381	WLACZ
9.215719	10.053512	ZMYWARKE
10.598077	11.352090	WYLACZ
11.645318	12.441221	TELEWIZOR
13.111455	13.739799	PODNIES
13.739799	14.577592	ROLETY
14.787040	15.164047	W
15.373495	16.378846	SYPIALNI
17.132860	17.928763	ZAMKNIJ
18.138211	18.850334	BRAME
19.436789	20.358361	ZWIEKSZ
20.567809	21.573161	OGRZEWANIE
21.950167	22.369064	O
22.787960	23.541973	JEDEN
23.918980	24.672993	STOPIEN
25.468896	26.306689	ZAKREC
26.558027	27.270151	WODE
27.479599	27.814716	W
28.149833	28.987625	LAZIENCE
29.825418	30.453763	USTAW
30.746990	31.459114	ALARM
31.919900	32.799582	PRZYCISZ
33.176589	33.972492	RADIO
34.475167	35.061622	ZMIEN
35.522408	36.276421	KANAL
36.779097	37.616890	PODLEJ
37.616890	38.580351	KWIATKI
39.124916	39.878930	ZAPARZ
40.339716	40.926171	KAWE
41.428846	42.266639	WYLACZ
42.769314	43.565217	ALARM
43.816555	44.319231	W
44.863796	45.701589	GARAZU
46.916388	47.837960	ZAGOTUJ
48.131187	48.885201	WODE
