0.000000	0.870569	ZAPAL
1.053846	1.878595	SWIATLO
2.199331	2.611706	W
3.253177	3.757191	KUCHNI
4.398662	5.223411	OTWORZ
5.635786	6.277258	DRZWI
6.918729	7.422742	DO
7.926756	8.614047	GARAZU
9.392977	9.988629	WLACZ
10.309365	11.179933	ZMYWARKE
11.867224	12.600334	WYLACZ
12.921070	13.745819	TELEWIZOR
14.891304	15.532776	PODNIES
15.532776	16.357525	ROLETY
16.953177	17.319732	W
17.594649	18.373579	SYPIALNI
19.564883	20.252174	ZAMKNIJ
20.572910	21.122742	BRAME
22.176589	22.909699	ZWIEKSZ
23.138796	24.055184	OGRZEWANIE
24.742475	25.063211	O
25.750502	26.346154	JEDEN
26.666890	27.445819	STOPIEN
28.728763	29.461873	ZAKREC
29.782609	30.424080	WODE
30.928094	31.340468	W
31.890301	32.669231	LAZIENCE
33.631438	34.227090	USTAW
34.685284	35.280936	ALARM
36.472241	37.159532	PRZYCISZ
37.526087	38.075920	RADIO
39.175585	39.725418	ZMIEN
40.183612	40.733445	KANAL
41.833110	42.474582	PODLEJ
42.886957	43.436789	KWIATKI
44.582274	45.269565	ZAPARZ
45.544482	46.140134	KAWE
47.239799	47.972910	WYLACZ
48.293645	48.980936	ALARM
49.393311	49.851505	W
50.263880	50.859532	GARAZU
52.005017	52.738127	ZAGOTUJ
53.242140	53.791973	WODE
