0.000000	0.360477	ZAPAL
0.600796	1.622149	SWIATLO
1.622149	2.343103	W
2.643501	3.845093	KUCHNI
3.845093	4.926525	OTWORZ
4.926525	5.707560	DRZWI
6.128117	6.608753	DO
6.909151	7.690186	GARAZU
8.170822	8.891777	WLACZ
8.891777	10.093369	ZMYWARKE
10.634085	11.415119	WYLACZ
11.415119	12.376393	TELEWIZOR
12.736870	13.517905	PODNIES
13.517905	14.419098	ROLETY
14.419098	15.320292	W
15.320292	16.281565	SYPIALNI
17.002520	17.903714	ZAMKNIJ
17.903714	18.684748	BRAME
19.225464	20.126658	ZWIEKSZ
19.826260	21.087931	OGRZEWANIE
21.087931	21.688727	O
22.049204	22.770159	JEDEN
22.770159	23.551194	STOPIEN
24.091910	25.053183	ZAKREC
25.053183	25.774138	WODE
25.774138	26.555172	W
26.555172	27.636605	LAZIENCE
27.937003	28.778117	USTAW
28.778117	29.679310	ALARM
30.220027	31.061141	PRZYCISZ
31.061141	32.082493	RADIO
32.382891	33.224005	ZMIEN
33.224005	34.305438	KANAL
34.786074	35.446950	PODLEJ
35.446950	36.408223	KWIATKI
36.948939	37.850133	ZAPARZ
37.850133	38.751326	KAWE
39.111804	39.892838	WYLACZ
39.892838	41.034350	ALARM
41.034350	41.695225	W
41.695225	42.716578	GARAZU
43.077056	43.918170	ZAGOTUJ
43.918170	44.759284	WODE
