0.958696	2.122826	ZAPAL
2.396739	3.492391	SWIATLO
4.177174	5.135870	W
5.615217	6.436957	KUCHNI
7.532609	8.559783	OTWORZ
9.039130	10.066304	DRZWI
10.614130	11.435870	DO
11.915217	13.216304	GARAZU
13.764130	15.133696	WLACZ
15.613043	16.982609	ZMYWARKE
17.461957	18.557609	WYLACZ
19.036957	20.338043	TELEWIZOR
21.159783	22.323913	PODNIES
22.323913	23.693478	ROLETY
24.241304	24.926087	W
25.610870	26.980435	SYPIALNI
28.007609	29.308696	ZAMKNIJ
29.308696	30.746739	BRAME
31.294565	32.595652	ZWIEKSZ
32.869565	34.033696	OGRZEWANIE
34.513043	35.608696	O
36.361957	37.526087	JEDEN
38.073913	39.101087	STOPIEN
39.991304	41.497826	ZAKREC
42.114130	43.141304	WODE
43.963043	44.853261	W
45.538043	46.770652	LAZIENCE
47.729348	48.893478	USTAW
49.441304	50.673913	ALARM
51.564130	52.796739	PRZYCISZ
53.139130	54.508696	RADIO
55.672826	56.836957	ZMIEN
57.384783	58.480435	KANAL
59.644565	61.014130	PODLEJ
61.493478	62.863043	KWIATKI
63.753261	65.191304	ZAPARZ
66.081522	67.177174	KAWE
68.409783	69.916304	WYLACZ
70.395652	71.628261	ALARM
72.107609	73.271739	W
74.025000	75.189130	GARAZU
76.421739	77.585870	ZAGOTUJ
78.476087	79.571739	WODE
