0.421091	1.000711	ZAPAL
1.421802	2.120318	SWIATLO
2.615719	2.868374	W
3.542120	3.997889	KUCHNI
4.552738	5.159605	OTWORZ
5.543541	5.905184	DRZWI
6.541775	6.799383	DO
7.232860	7.785232	GARAZU
8.411915	8.865207	WLACZ
9.127770	10.007107	ZMYWARKE
10.552048	11.257995	WYLACZ
11.505696	12.337970	TELEWIZOR
12.944837	13.618583	PODNIES
14.014904	14.644064	ROLETY
15.092402	15.367349	W
15.857797	16.561267	SYPIALNI
17.197857	17.829494	ZAMKNIJ
18.317464	18.817820	BRAME
19.278543	19.910180	ZWIEKSZ
20.274300	21.032264	OGRZEWANIE
21.562343	21.777843	O
22.409480	22.961852	JEDEN
23.345788	24.002195	STOPIEN
24.492642	25.275376	ZAKREC
25.755916	26.266179	WODE
26.816074	27.115792	W
27.717705	28.480623	LAZIENCE
29.062719	29.711695	USTAW
30.142694	30.648004	ALARM
31.252393	31.960817	PRZYCISZ
32.384385	32.934281	RADIO
33.439590	33.942423	ZMIEN
34.576536	35.146248	KANAL
35.668896	36.181637	PODLEJ
36.741440	37.474634	KWIATKI
37.962605	38.673505	ZAPARZ
39.154045	39.713848	KAWE
40.300899	40.964737	WYLACZ
41.422983	41.938200	ALARM
42.493050	42.792768	W
43.439266	44.095673	GARAZU
44.529149	45.311883	ZAGOTUJ
45.876641	46.364611	WODE
