0.505853	1.149666	ZAPAL
1.517559	2.253344	SWIATLO
2.943144	3.357023	W
4.000836	4.552676	KUCHNI
5.610368	6.300167	OTWORZ
6.760033	7.311873	DRZWI
8.139632	8.507525	DO
9.243311	9.887124	GARAZU
10.760870	11.404682	WLACZ
11.726589	12.508361	ZMYWARKE
13.474080	14.163880	WYLACZ
14.761706	15.543478	TELEWIZOR
16.463211	17.198997	PODNIES
17.520903	18.210702	ROLETY
18.716555	19.084448	W
19.452341	20.234114	SYPIALNI
21.199833	21.843645	ZAMKNIJ
22.211538	22.809365	BRAME
23.729097	24.418896	ZWIEKSZ
24.648829	25.476589	OGRZEWANIE
26.074415	26.396321	O
26.948161	27.454013	JEDEN
27.775920	28.419732	STOPIEN
29.569398	30.305184	ZAKREC
30.535117	31.224916	WODE
31.730769	32.144649	W
32.650502	33.432274	LAZIENCE
34.535953	35.133779	USTAW
35.501672	36.053512	ALARM
37.019231	37.801003	PRZYCISZ
38.076923	38.674749	RADIO
39.824415	40.422241	ZMIEN
40.836120	41.387960	KANAL
42.583612	43.089465	PODLEJ
43.503344	44.055184	KWIATKI
45.158863	45.894649	ZAPARZ
46.308528	46.768395	KAWE
47.734114	48.469900	WYLACZ
48.883779	49.481605	ALARM
49.757525	50.217391	W
50.677258	51.321070	GARAZU
52.240803	53.022575	ZAGOTUJ
53.344482	53.850334	WODE
