0.720955	1.501989	ZAPAL
1.501989	2.703581	SWIATLO
2.703581	3.424536	W
3.724934	4.445889	KUCHNI
5.046684	6.068037	OTWORZ
6.368435	7.089390	DRZWI
7.570027	8.050663	DO
8.411141	9.011936	GARAZU
9.732891	10.393767	WLACZ
10.393767	11.715517	ZMYWARKE
12.196154	12.977188	WYLACZ
12.977188	13.938462	TELEWIZOR
14.599337	15.260212	PODNIES
15.260212	15.981167	ROLETY
16.221485	16.702122	W
16.702122	17.903714	SYPIALNI
18.264191	19.045225	ZAMKNIJ
19.045225	19.946419	BRAME
20.246817	21.148011	ZWIEKSZ
21.148011	22.229443	OGRZEWANIE
22.229443	22.710080	O
22.710080	23.370955	JEDEN
23.370955	24.512467	STOPIEN
24.812865	25.593899	ZAKREC
25.593899	26.675332	WODE
26.675332	27.336207	W
27.336207	28.477719	LAZIENCE
28.718037	29.559151	USTAW
29.559151	30.280106	ALARM
30.760743	31.541777	PRZYCISZ
31.902255	32.623210	RADIO
32.923607	33.644562	ZMIEN
33.884881	34.725995	KANAL
35.086472	35.987666	PODLEJ
35.987666	37.009019	KWIATKI
37.489655	38.150531	ZAPARZ
38.150531	38.811406	KAWE
39.352122	39.892838	WYLACZ
39.892838	40.974271	ALARM
40.974271	41.575066	W
41.575066	42.596419	GARAZU
42.896817	43.677851	ZAGOTUJ
44.098408	44.699204	WODE
