1.663110	2.487657	ZAPAL
2.627807	3.496735	SWIATLO
3.564474	3.685937	W
3.749005	4.316611	KUCHNI
4.568880	5.307002	OTWÓRZ 
5.444816	6.061475	DRZWI
6.407177	6.696820	DO
6.797261	7.612465	GARAZU
7.834369	8.310878	WLACZ
8.493072	9.483463	ZMYWARKE
10.072092	10.812550	WYLACZ
10.971386	11.887031	TELEWIZOR
12.157987	12.868079	PODNIES
13.078303	13.804746	ROLETY
13.856134	13.900515	W
13.886500	14.811488	SYPIALNI
15.059086	15.897648	ZAMKNIJ
16.170940	16.827308	BRAME
17.362213	18.055954	ZWIEKSZ
18.385306	19.420078	OGRZEWANIE
19.791474	20.153528	O
20.450178	21.104210	JEDEN
21.246695	22.066571	STOPIEN
22.409938	23.225142	ZAKREC
23.540479	24.152466	WODE
24.547221	24.970006	W
25.292350	26.172957	ŁAZIENCE
26.677496	27.221744	USTAW
27.597813	28.228486	ALARM
28.845145	29.667357	PRZYCISZ
29.910283	30.611031	RADIO
30.984764	31.631789	ZMIEN
32.138663	32.776344	KANAL
33.133726	33.729362	PODLEJ
34.056378	34.864575	KWIATKI
35.273345	36.032489	ZAPARZ
36.366513	36.957477	KAWE
37.410628	38.151086	WYLACZ
38.585550	39.190529	ALARM
39.624993	40.012741	W
40.440197	41.327812	GARAZU
41.624462	42.502734	ZAGOTUJ
42.705951	43.357647	WODE
