1.679459	2.410116	ZAPAL
2.699225	3.548154	SWIATLO
3.805723	4.294580	W
4.772924	5.343257	KUCHNI
5.839998	6.589053	OTWORZ
7.030601	7.687666	DRZWI
8.152869	8.547108	DO
8.920321	9.803417	GARAZU
10.092526	10.723309	WLACZ
11.125433	12.179366	ZMYWARKE
12.705019	13.456701	WYLACZ
13.869339	14.789230	TELEWIZOR
15.325396	15.935153	PODNIES
16.418753	17.244027	ROLETY
17.661921	18.108725	W
18.432001	19.412343	SYPIALNI
19.832865	20.574035	ZAMKNIJ
20.889426	21.593801	BRAME
21.940731	22.584655	ZWIEKSZ
23.047230	23.977634	OGRZEWANIE
24.529569	24.834448	O
25.307535	25.927805	JEDEN
26.182746	26.950199	STOPIEN
27.394375	28.161827	ZAKREC
28.511386	29.092232	WODE
29.588974	29.988470	W
30.382709	31.331511	LAZIENCE
31.801970	32.393329	USTAW
32.892699	33.491943	ALARM
33.996569	34.753509	PRZYCISZ
35.061015	35.770646	RADIO 
36.122833	36.761501	ZMIEN
37.350231	37.962616	KANAL
38.317432	38.908791	PODLEJ
39.352967	40.159843	KWIATKI
40.509402	41.203263	ZAPARZ
41.634298	42.228286	KAWE
42.722399	43.389977	WYLACZ
43.773704	44.362434	ALARM
44.717250	45.090463	W
45.434765	46.307348	GARAZU
46.646394	47.474297	ZAGOTUJ
47.729238	48.375791	WODE
