2.659617	3.414508	ZAPAL
4.499352	5.384224	SWIATLO
6.444071	6.714032	W
8.173822	8.803731	KUCHNI
10.613470	11.398357	OTWORZ
12.718167	13.388071	DRZWI
15.167814	15.562757	DO
16.997550	17.847428	GARAZU
19.152240	19.877135	WLACZ
21.251937	22.391773	ZMYWARKE
23.686586	24.561460	WYLACZ
25.906267	26.841132	TELEWIZOR
28.240930	29.080809	PODNIES
30.190649	31.055524	ROLETY
32.175363	32.530312	W
33.560164	34.585016	SYPIALNI
35.889828	36.814694	ZAMKNIJ
38.139504	38.999380	BRAME
40.264197	41.259054	ZWIEKSZ
42.738841	43.768692	OGRZEWANIE
45.173490	45.488444	O
46.673274	47.373173	JEDEN
48.697982	49.562857	STOPIEN
50.832674	51.842529	ZAKREC
53.047355	53.852239	WODE
54.882091	55.172049	W
56.596844	57.651692	LAZIENCE
59.061488	59.681399	USTAW
61.061200	61.796094	ALARM
63.095907	63.980779	PRZYCISZ
65.510559	66.290447	RADIO
67.925211	68.585116	ZMIEN
69.859932	70.499840	KANAL
71.904638	72.614535	PODLEJ
73.549400	74.439272	KWIATKI
75.824073	76.743940	ZAPARZ
77.908772	78.613671	KAWE
80.078460	80.943335	WYLACZ
82.423122	83.108023	ALARM
84.262857	84.522819	W
85.557670	86.417546	GARAZU
87.967323	88.952181	ZAGOTUJ
90.286988	91.121868	WODE
