1.916860	2.599577	ZAPAL
2.940935	3.728686	SWIATLO
4.411403	4.752762	W
5.514254	5.986904	KUCHNI
7.431114	8.061314	OTWORZ
8.481448	9.111648	DRZWI
9.768107	10.109465	DO
10.529599	11.238575	GARAZU
12.577750	13.207951	WLACZ
13.549309	14.389577	ZMYWARKE
15.571203	16.175145	WYLACZ
17.041670	17.750646	TELEWIZOR
19.509955	20.061381	PODNIES
20.849131	21.558107	ROLETY
22.293341	22.818508	W
23.396191	24.105167	SYPIALNI
25.365568	26.100802	ZAMKNIJ
26.783519	27.229911	BRAME
28.569087	29.330579	ZWIEKSZ
29.776971	30.617238	OGRZEWANIE
31.404989	31.615055	O
32.350289	32.980490	JEDEN
33.453140	34.135857	STOPIEN
35.501292	36.289042	ZAKREC
36.761692	37.313118	WODE
37.943318	38.310935	W
38.783585	39.492561	LAZIENCE
41.041804	41.645746	USTAW
41.987104	42.591046	ALARM
43.720156	44.429131	PRZYCISZ
44.665456	45.190623	RADIO
46.556058	47.133741	ZMIEN
47.501358	48.026525	KANAL
49.496993	50.100935	PODLEJ
50.547327	50.967461	KWIATKI
52.411670	53.094387	ZAPARZ
53.540779	54.118463	KAWE
55.326347	56.061581	WYLACZ
56.665523	57.216948	ALARM
57.689599	58.057216	W
58.529866	59.160066	GARAZU
60.289176	61.155701	ZAGOTUJ
61.444543	61.969710	WODE
