1.241435	2.044716	ZAPAL
4.162457	5.038764	SWIATLO
6.499276	6.937429	W
9.128196	9.785426	KUCHNI
12.195270	12.998551	OTWORZ
14.020909	14.970241	DRZWI
16.430753	17.161008	DO
18.037315	18.767571	GARAZU
19.935980	20.812287	WLACZ
22.053721	22.564900	ZMYWARKE
24.171463	24.901719	WYLACZ
26.070128	27.238537	TELEWIZOR
28.626022	29.721406	PODNIES
30.159559	31.327968	ROLETY
32.058224	32.496378	W
33.591761	34.687145	SYPALNI
35.855554	36.804886	ZAMKNIJ
37.608167	38.630525	BRAMKE
39.725909	40.967343	ZWIEKSZ
41.405497	42.646931	OGRZEWANIE
43.888366	44.326519	O
45.640980	46.590312	JEDEN
47.247542	48.342926	STOPIEŃ
50.314616	51.483025	ZAKREC
52.651434	53.600767	WODE
55.134303	55.791534	W
57.105994	58.201377	LAZIENCE
59.953991	61.195426	USTAW
62.582911	63.605269	ALARM
65.138806	66.161164	PRZYCISZ
67.329573	68.205880	RADIO
70.104545	71.272954	ZMIEN
72.806491	73.755823	KANAL
75.143309	76.165667	PODLEJ
77.480127	78.867613	KWIATKI
79.743920	80.839303	ZAPARZ
82.007712	82.664942	KAWE
84.344530	85.658991	WYLACZ
87.338579	88.433962	ALARM
89.967499	90.332627	W
92.085241	92.888522	GARAZU
95.006263	96.174672	ZAGOTUJ
97.635184	98.511491	WODE
