0.508612	1.889130	ZAPAL
2.397742	3.632943	SWIATLO
4.068896	4.940803	w
5.667391	6.539298	KUCHNI
7.193227	8.864381	OTWORZ
9.227676	10.390217	DRZWI
11.044147	11.770736	DO
12.424666	13.732525	GARAZU
14.459114	15.694314	WLACZ
16.202926	17.728763	ZMYWARKE
18.455351	19.835870	WYLACZ
20.707776	21.942977	TELEWIZOR
22.887542	24.050084	PODNIES
24.486037	25.575920	ROLETY
26.229849	27.029097	W
27.828344	29.281522	SYPIALNI
30.153428	31.751923	ZAMKNIJ
32.405853	33.568395	BRAME
34.876254	36.038796	ZWIEKSZ
36.983361	38.654515	OGRZEWANIE
39.308445	39.962375	O
41.052258	42.214799	JEDEN
43.304682	44.394565	STOPIEN
45.629766	46.792308	ZAKREC
47.736873	48.754097	WODE
49.626003	50.715886	W
51.587793	52.532358	LAZIENCE
53.767559	54.857441	USTAW
55.729348	56.673913	ALARM
57.545819	58.781020	PRZYCISZ
59.507609	60.524833	RADIO
61.542057	62.631940	ZMIEN
63.721823	64.666388	KANAL
65.610953	66.700836	PODLEJ
67.790719	69.025920	KWIATKI
69.970485	71.205686	ZAPARZ
72.004933	72.949498	KAWE
73.821405	75.419900	WYLACZ
76.291806	77.381689	ALARM
77.962960	79.052843	W
79.997408	81.232609	GARAZU
82.467809	83.630351	ZAGOTUJ
84.647575	85.446823	WODE
