2.092349	2.701317	ZAPAL
3.279055	3.984312	SWIATLO
4.543834	4.788462	W
5.548370	6.076662	KUCHNI
6.727268	7.406501	OTWORZ
7.913974	8.267903	DRZWI
9.111089	9.441597	DO
10.045360	10.667339	GARAZU
11.341367	11.812406	WLACZ
12.301662	13.186486	ZMYWARKE
13.818875	14.430445	WYLACZ
14.747941	15.588524	TELEWIZOR
16.158455	16.809061	PODNIES
17.097931	17.753742	ROLETY
18.295046	18.609939	W
19.060159	19.900742	SYPIALNI
20.481083	21.178533	ZAMKNIJ
21.678198	22.250732	BRAME
22.789434	23.414015	ZWIEKSZ
23.780957	24.587709	OGRZEWANIE
25.139423	25.438702	O
26.123140	26.635817	JEDEN
27.031386	27.671582	STOPIEN
28.246718	28.985807	ZAKREC
29.404797	29.917475	WODE
30.456177	30.687793	W
31.262929	31.942161	LAZIENCE
32.634406	33.222554	USTAW
33.615520	34.175042	ALARM
34.659093	35.317506	PRZYCISZ
35.679243	36.298620	RADIO
36.712406	37.235493	ZMIEN
37.732556	38.305090	ZMIEN
38.737092	39.257577	PODLEJ
39.655748	40.353198	KWIATKI
40.738357	41.454024	ZAPARZ
41.820966	42.450753	KAWE
42.919189	43.614036	WYLACZ
44.085075	44.647199	ALARM
45.060985	45.349854	W
45.872941	46.562584	GARAZU
47.041430	47.827362	ZAGOTUJ
48.230738	48.779849	WODE
