0.274415	1.051923	ZAPAL
1.051923	2.012375	SWIATLO
2.286789	2.652676	W
3.201505	3.887542	KUCHNI
4.985201	5.625502	OTWORZ
5.899916	6.585953	DRZWI
7.089047	7.592140	DO
7.866555	8.735535	GARAZU
9.604515	10.244816	WLACZ
10.244816	11.296739	ZMYWARKE
12.074247	12.806020	WYLACZ
13.263378	14.040886	TELEWIZOR
14.909866	15.824582	PODNIES
16.144732	16.830769	ROLETY
17.425334	17.882692	W
18.340050	19.209030	SYPIALNI
19.940803	20.855518	ZAMKNIJ
21.084197	21.815970	BRAME
22.593478	23.645401	ZWIEKSZ
23.965552	24.880268	OGRZEWANIE
25.612040	25.886455	O
26.481020	27.075585	JEDEN
27.258528	28.081773	STOPIEN
29.225167	30.048411	ZAKREC
30.231355	30.871656	WODE
31.237542	31.740635	W
32.289465	33.112709	LAZIENCE
34.210368	34.896405	USTAW
35.262291	35.948328	ALARM
36.817308	37.594816	PRZYCISZ
37.869231	38.555268	RADIO
39.241304	39.835870	ZMIEN
40.247492	40.842057	KANAL
41.665301	42.442809	PODLEJ
42.808696	43.494732	KWATKI
44.226505	45.049749	ZAPARZ
45.324164	45.918729	KAWE
46.879181	47.702425	WYLACZ
47.976839	48.800084	ALARM
49.165970	49.531856	W
49.897742	50.766722	GARAZU
51.452759	52.321739	ZAGOTUJ
52.550418	53.236455	WODE
