0.289465	1.013127	ZAPAL
1.399080	2.267475	SWIATLO
2.798161	3.328846	W
4.004264	4.486706	KUCHNI
5.548077	6.368227	OTWORZ
6.850669	7.526087	DRZWI
8.201505	8.683946	DO
9.118144	9.890050	GARAZU
10.903177	11.578595	WLACZ
11.771572	12.495234	ZMYWARKE
13.267140	14.087291	WYLACZ
14.569732	15.438127	TELEWIZOR
16.354766	16.981940	PODNIES
17.223161	17.995067	ROLETY
18.381020	18.911706	W
19.152926	20.021321	SYPIALNI
20.937960	21.709866	ZAMKNIJ
22.144064	22.722993	BRAME
23.639632	24.411538	ZWIEKSZ
24.604515	25.617642	OGRZEWANIE
26.148328	26.582525	O
27.257943	27.788629	JEDEN
28.174582	28.946488	STOPIEN
30.007860	30.924498	ZAKREC
31.551672	32.130602	WODE
32.902508	33.384950	W
33.963880	34.784030	LAZIENCE
35.555936	36.279599	USTAW
36.858528	37.340970	ALARM
38.450585	39.222492	PRZYCISZ
39.511957	40.139130	RADIO
41.200502	41.779431	ZMIEN
42.261873	42.792559	KANAL
43.805686	44.432860	PODLEJ
44.963545	45.590719	KWIATKI
46.845067	47.472241	ZAPARZ
47.809950	48.388880	KAWE
49.546739	50.270401	WYLACZ
50.656355	51.331773	ALARM
51.814214	52.151923	W
52.779097	53.454515	GARAZU
54.419398	55.191304	ZAGOTUJ
55.770234	56.252676	WODE
