0.995652	1.914716	ZAPAL
2.221070	3.293311	SWIATLO
3.982609	4.671906	W
5.361204	6.127090	KUCHNI
7.505686	8.731104	OTWORZ
9.420401	10.339465	DRZWI
10.875585	11.871237	DO
12.560535	13.862542	GARAZU
14.628428	15.777258	WLACZ
16.543144	17.768562	ZMYWARKE
18.611037	19.836455	WYLACZ
20.602341	21.751171	TELEWIZOR
22.976589	24.278595	PODNIES
24.814716	26.269900	ROLETY
27.035786	27.878261	W
28.873913	30.099331	SYPIALNI
31.248161	33.086288	ZAMKNIJ
33.545819	34.771237	BRAME
35.537124	37.222074	ZWIEKSZ
37.681605	38.983612	OGRZEWANIE
39.519732	40.668562	O
41.893980	43.272575	JEDEN
43.961873	46.106355	STOPIEN
46.412709	47.408361	ZAKREC
48.327425	49.476254	WODE
49.859197	51.237793	W
52.463211	53.688629	LAZIENCE
55.143813	56.445819	USTAW
57.594649	58.820067	ALARM
59.356187	61.270903	PRZYCISZ
62.266555	63.491973	RADIO
64.487625	65.789632	ZMIEN
66.632107	67.780936	KANAL
68.546823	70.002007	PODLEJ
70.538127	72.146488	KWIATKI
73.142140	74.827090	ZAPARZ
75.286622	76.818395	KAWE
77.967224	79.192642	WYLACZ
79.805351	81.260535	ALARM
81.873244	83.022074	W
84.094314	85.626087	GARAZU
86.621739	87.923746	ZAGOTUJ
88.766221	89.915050	WODE
