1.201556	1.935840	ZAPAL
2.469865	3.537915	SWIATLO
4.405706	4.872978	W
6.141287	6.808818	KUCHNI
9.011671	9.879462	OTWORZ
11.214524	11.815302	DRZWI
13.417377	14.151661	DO
15.553477	16.421268	GARAZU
18.357108	19.158145	WLACZ
20.559961	21.694764	ZMYWARKE
23.430345	24.631901	WYLACZ
25.566445	26.701248	TELEWIZOR
28.837348	29.972151	PODNIES
31.040201	32.041498	ROLETY
33.309807	34.177597	W
35.312400	36.380450	SYPIALNI
37.915772	38.983822	ZAMKNIJ
40.051872	40.986416	BRAME
42.655244	43.790047	ZWIEKSZ
44.724590	45.992900	OGRZEWANIE
47.060950	47.995493	O
49.197049	49.998087	JEDEN
50.799124	51.867174	STOPIEN
53.602755	54.804312	ZAKREC
55.672102	56.473140	WODE
57.474436	58.408980	LAZIENCE
57.741449	58.408980	
60.077808	60.945599	USTAW
62.147155	62.814686	ALARM
64.283255	65.084292	PRZYCISZ
66.018836	67.086886	RADIO
68.356193	68.956109	ZMIEN
70.024023	70.825060	KANAL
71.893110	72.961160	PODLEJ
73.762198	74.563235	KWIATKI
75.965051	76.832841	ZAPARZ
77.967644	78.768682	KAWE
79.903485	81.105041	WYLACZ
81.772572	82.840622	ALARM
83.508153	83.975425	W
84.709709	85.777759	GARAZU
87.112822	87.980612	ZAGOTUJ
89.048662	89.983206	WODE
